product_id,start_date,fcst_value
1074952,2024-01-01,0.0
1074952,2024-02-01,0.0
1074956,2023-12-01,0.0
1074956,2024-01-01,0.0
1074956,2024-02-01,0.0
1037192,2023-12-01,0.0
1037192,2024-01-01,0.0
1037192,2024-02-01,0.0
1045437,2023-12-01,2.0
1045437,2024-01-01,2.0
1045437,2024-02-01,2.0
1045438,2023-12-01,0.0
1045438,2024-01-01,0.0
1045438,2024-02-01,0.0
1045439,2023-12-01,7.0
1045439,2024-01-01,6.0
1045439,2024-02-01,6.0
1035016,2023-12-01,114.0
1035016,2024-01-01,116.0
1035016,2024-02-01,130.0
1024832,2023-12-01,0.0
1024832,2024-01-01,0.0
1024832,2024-02-01,0.0
1024846,2023-12-01,268.0
1024846,2024-01-01,288.0
1024846,2024-02-01,281.0
1274716,2023-12-01,4.0
1274716,2024-01-01,4.0
1274716,2024-02-01,5.0
1027934,2023-12-01,113.0
1027934,2024-01-01,110.0
1027934,2024-02-01,109.0
1332207,2023-12-01,11.0
1332207,2024-01-01,13.0
1332207,2024-02-01,14.0
1279343,2023-12-01,10.0
1279343,2024-01-01,10.0
1279343,2024-02-01,10.0
1043606,2023-12-01,49.0
1043606,2024-01-01,43.0
1043606,2024-02-01,44.0
1043607,2023-12-01,0.0
1043607,2024-01-01,0.0
1043607,2024-02-01,0.0
1039310,2023-12-01,69.0
1039310,2024-01-01,71.0
1039310,2024-02-01,70.0
1039311,2023-12-01,21.0
1039311,2024-01-01,22.0
1039311,2024-02-01,21.0
1074963,2023-12-01,0.0
1074963,2024-01-01,0.0
1074963,2024-02-01,0.0
1074967,2023-12-01,0.0
1074967,2024-01-01,0.0
1074967,2024-02-01,0.0
1074968,2023-12-01,0.0
1074968,2024-01-01,0.0
1074968,2024-02-01,0.0
1277055,2023-12-01,1.0
1277055,2024-01-01,1.0
1277055,2024-02-01,1.0
1001247,2023-12-01,238.0
1001247,2024-01-01,212.0
1001247,2024-02-01,258.0
1041601,2023-12-01,0.0
1041601,2024-01-01,0.0
1041601,2024-02-01,0.0
1020154,2023-12-01,74.0
1020154,2024-01-01,61.0
1020154,2024-02-01,59.0
1020161,2023-12-01,0.0
1020161,2024-01-01,0.0
1020161,2024-02-01,0.0
1045440,2023-12-01,6.0
1045440,2024-01-01,6.0
1045440,2024-02-01,6.0
1045441,2023-12-01,12.0
1045441,2024-01-01,12.0
1045441,2024-02-01,12.0
1045442,2023-12-01,8.0
1045442,2024-01-01,7.0
1045442,2024-02-01,7.0
1024849,2023-12-01,143.0
1024849,2024-01-01,142.0
1024849,2024-02-01,165.0
1032627,2023-12-01,0.0
1032627,2024-01-01,0.0
1032627,2024-02-01,0.0
1032633,2023-12-01,11.0
1032633,2024-01-01,11.0
1032633,2024-02-01,11.0
1074969,2023-12-01,1.0
1074969,2024-01-01,1.0
1074969,2024-02-01,1.0
1043608,2023-12-01,143.0
1043608,2024-01-01,148.0
1043608,2024-02-01,150.0
1332211,2023-12-01,28.0
1332211,2024-01-01,31.0
1332211,2024-02-01,31.0
1332216,2023-12-01,3.0
1332216,2024-01-01,3.0
1332216,2024-02-01,3.0
1332217,2023-12-01,11.0
1332217,2024-01-01,11.0
1332217,2024-02-01,13.0
1274718,2023-12-01,15.0
1274718,2024-01-01,17.0
1274718,2024-02-01,16.0
1035017,2023-12-01,211.0
1035017,2024-01-01,221.0
1035017,2024-02-01,245.0
1279350,2023-12-01,11.0
1279350,2024-01-01,9.0
1279350,2024-02-01,10.0
1027935,2023-12-01,108.0
1027935,2024-01-01,89.0
1027935,2024-02-01,107.0
1037194,2023-12-01,385.0
1037194,2024-01-01,388.0
1037194,2024-02-01,353.0
1037195,2023-12-01,54.0
1037195,2024-01-01,58.0
1037195,2024-02-01,57.0
1039313,2023-12-01,0.0
1039313,2024-01-01,0.0
1039313,2024-02-01,0.0
1039326,2023-12-01,48.0
1039326,2024-01-01,47.0
1039326,2024-02-01,49.0
1020165,2023-12-01,660.0
1020165,2024-01-01,565.0
1020165,2024-02-01,621.0
1045443,2023-12-01,0.0
1045443,2024-01-01,0.0
1045443,2024-02-01,0.0
1001279,2023-12-01,0.0
1001279,2024-01-01,0.0
1001279,2024-02-01,0.0
1032639,2023-12-01,15.0
1032639,2024-01-01,15.0
1032639,2024-02-01,12.0
1032641,2023-12-01,16.0
1032641,2024-01-01,17.0
1032641,2024-02-01,17.0
1277058,2023-12-01,17.0
1277058,2024-01-01,15.0
1277058,2024-02-01,14.0
1041604,2023-12-01,0.0
1041604,2024-01-01,0.0
1041604,2024-02-01,0.0
1041605,2023-12-01,13.0
1041605,2024-01-01,13.0
1041605,2024-02-01,12.0
1041606,2023-12-01,37.0
1041606,2024-01-01,40.0
1041606,2024-02-01,38.0
1024850,2023-12-01,3.0
1024850,2024-01-01,3.0
1024850,2024-02-01,3.0
1332218,2023-12-01,2.0
1332218,2024-01-01,2.0
1332218,2024-02-01,2.0
1332219,2023-12-01,7.0
1332219,2024-01-01,8.0
1332219,2024-02-01,8.0
1332220,2023-12-01,13.0
1332220,2024-01-01,13.0
1332220,2024-02-01,12.0
1274719,2023-12-01,5.0
1274719,2024-01-01,5.0
1274719,2024-02-01,5.0
1274720,2023-12-01,55.0
1274720,2024-01-01,47.0
1274720,2024-02-01,36.0
1274721,2023-12-01,1.0
1274721,2024-01-01,17.0
1274721,2024-02-01,17.0
1279351,2023-12-01,21.0
1279351,2024-01-01,22.0
1279351,2024-02-01,16.0
1279352,2023-12-01,0.0
1279352,2024-01-01,0.0
1279352,2024-02-01,0.0
1074970,2023-12-01,0.0
1074970,2024-01-01,0.0
1074970,2024-02-01,0.0
1074973,2023-12-01,0.0
1074973,2024-01-01,0.0
1074973,2024-02-01,0.0
1074974,2023-12-01,1.0
1074974,2024-01-01,1.0
1074974,2024-02-01,1.0
1020166,2023-12-01,109.0
1020166,2024-01-01,88.0
1020166,2024-02-01,92.0
1039333,2023-12-01,31.0
1039333,2024-01-01,30.0
1039333,2024-02-01,25.0
1037196,2023-12-01,45.0
1037196,2024-01-01,47.0
1037196,2024-02-01,47.0
1043620,2023-12-01,0.0
1043620,2024-01-01,0.0
1043620,2024-02-01,0.0
1277107,2023-12-01,0.0
1277107,2024-01-01,0.0
1277107,2024-02-01,0.0
1027936,2023-12-01,5.0
1027936,2024-01-01,5.0
1027936,2024-02-01,5.0
1032643,2023-12-01,18.0
1032643,2024-01-01,15.0
1032643,2024-02-01,14.0
1032645,2023-12-01,4.0
1032645,2024-01-01,4.0
1032645,2024-02-01,3.0
1032647,2023-12-01,21.0
1032647,2024-01-01,19.0
1032647,2024-02-01,20.0
1024856,2023-12-01,356.0
1024856,2024-01-01,378.0
1024856,2024-02-01,370.0
1024857,2023-12-01,0.0
1024857,2024-01-01,0.0
1024857,2024-02-01,0.0
1020179,2023-12-01,140.0
1020179,2024-01-01,141.0
1020179,2024-02-01,148.0
1001288,2023-12-01,31.0
1001288,2024-01-01,29.0
1001288,2024-02-01,32.0
1041607,2023-12-01,299.0
1041607,2024-01-01,279.0
1041607,2024-02-01,277.0
1045451,2023-12-01,22.0
1045451,2024-01-01,23.0
1045451,2024-02-01,22.0
1279355,2023-12-01,0.0
1279355,2024-01-01,0.0
1279355,2024-02-01,0.0
1332475,2023-12-01,88.0
1332475,2024-01-01,87.0
1332475,2024-02-01,86.0
1074975,2023-12-01,0.0
1074975,2024-01-01,0.0
1074975,2024-02-01,0.0
1274722,2023-12-01,23.0
1274722,2024-01-01,23.0
1274722,2024-02-01,23.0
1037197,2023-12-01,52.0
1037197,2024-01-01,50.0
1037197,2024-02-01,56.0
1027938,2023-12-01,2.0
1027938,2024-01-01,2.0
1027938,2024-02-01,1.0
1027941,2023-12-01,0.0
1027941,2024-01-01,0.0
1027941,2024-02-01,0.0
1027946,2023-12-01,70.0
1027946,2024-01-01,70.0
1027946,2024-02-01,70.0
1039335,2023-12-01,10.0
1039335,2024-01-01,10.0
1039335,2024-02-01,11.0
1024859,2023-12-01,134.0
1024859,2024-01-01,135.0
1024859,2024-02-01,115.0
1043621,2023-12-01,0.0
1043621,2024-01-01,0.0
1043621,2024-02-01,0.0
1043623,2023-12-01,86.0
1043623,2024-01-01,85.0
1043623,2024-02-01,86.0
1279358,2023-12-01,66.0
1279358,2024-01-01,66.0
1279358,2024-02-01,66.0
1001300,2023-12-01,1013.0
1001300,2024-01-01,965.0
1001300,2024-02-01,871.0
1332477,2023-12-01,101.0
1332477,2024-01-01,99.0
1332477,2024-02-01,100.0
1041608,2023-12-01,0.0
1041608,2024-01-01,0.0
1041608,2024-02-01,0.0
1274725,2023-12-01,2.0
1274725,2024-01-01,2.0
1274725,2024-02-01,2.0
1274726,2023-12-01,11.0
1274726,2024-01-01,11.0
1274726,2024-02-01,10.0
1045463,2023-12-01,87.0
1045463,2024-01-01,92.0
1045463,2024-02-01,88.0
1027954,2023-12-01,0.0
1027954,2024-01-01,0.0
1027954,2024-02-01,0.0
1037199,2023-12-01,71.0
1037199,2024-01-01,56.0
1037199,2024-02-01,46.0
1037202,2023-12-01,500.0
1037202,2024-01-01,467.0
1037202,2024-02-01,522.0
1074976,2023-12-01,1.0
1074976,2024-01-01,1.0
1074976,2024-02-01,1.0
1277108,2023-12-01,0.0
1277108,2024-01-01,0.0
1277108,2024-02-01,0.0
1277109,2023-12-01,0.0
1277109,2024-01-01,0.0
1277109,2024-02-01,0.0
1279361,2023-12-01,44.0
1279361,2024-01-01,44.0
1279361,2024-02-01,44.0
1043625,2023-12-01,0.0
1043625,2024-01-01,0.0
1043625,2024-02-01,1.0
1045465,2023-12-01,7.0
1045465,2024-01-01,12.0
1045465,2024-02-01,9.0
1332478,2023-12-01,47.0
1332478,2024-01-01,49.0
1332478,2024-02-01,49.0
1332479,2023-12-01,101.0
1332479,2024-01-01,99.0
1332479,2024-02-01,98.0
1032653,2023-12-01,92.0
1032653,2024-01-01,83.0
1032653,2024-02-01,85.0
1277110,2023-12-01,0.0
1277110,2024-01-01,0.0
1277110,2024-02-01,0.0
1024861,2023-12-01,11.0
1024861,2024-01-01,10.0
1024861,2024-02-01,10.0
1024862,2023-12-01,0.0
1024862,2024-01-01,0.0
1024862,2024-02-01,0.0
1039337,2023-12-01,3.0
1039337,2024-01-01,5.0
1039337,2024-02-01,10.0
1039338,2023-12-01,68.0
1039338,2024-01-01,67.0
1039338,2024-02-01,64.0
1035018,2023-12-01,14.0
1035018,2024-01-01,17.0
1035018,2024-02-01,18.0
1041611,2023-12-01,15.0
1041611,2024-01-01,9.0
1041611,2024-02-01,4.0
1041612,2023-12-01,91.0
1041612,2024-01-01,90.0
1041612,2024-02-01,93.0
1020188,2023-12-01,0.0
1020188,2024-01-01,0.0
1020188,2024-02-01,0.0
1020205,2023-12-01,53.0
1020205,2024-01-01,48.0
1020205,2024-02-01,41.0
1037204,2023-12-01,5.0
1037204,2024-01-01,5.0
1037204,2024-02-01,4.0
1001303,2023-12-01,59.0
1001303,2024-01-01,61.0
1001303,2024-02-01,62.0
1027956,2023-12-01,68.0
1027956,2024-01-01,69.0
1027956,2024-02-01,75.0
1027957,2023-12-01,809.0
1027957,2024-01-01,800.0
1027957,2024-02-01,301.0
1074977,2023-12-01,0.0
1074977,2024-01-01,0.0
1074977,2024-02-01,0.0
1279362,2023-12-01,29.0
1279362,2024-01-01,29.0
1279362,2024-02-01,29.0
1274727,2023-12-01,6.0
1274727,2024-01-01,7.0
1274727,2024-02-01,7.0
1274728,2023-12-01,25.0
1274728,2024-01-01,28.0
1274728,2024-02-01,28.0
1035019,2023-12-01,17.0
1035019,2024-01-01,18.0
1035019,2024-02-01,17.0
1043630,2023-12-01,0.0
1043630,2024-01-01,0.0
1043630,2024-02-01,0.0
1037207,2023-12-01,0.0
1037207,2024-01-01,0.0
1037207,2024-02-01,0.0
1332480,2023-12-01,40.0
1332480,2024-01-01,39.0
1332480,2024-02-01,37.0
1039339,2023-12-01,1105.0
1039339,2024-01-01,933.0
1039339,2024-02-01,957.0
1001309,2023-12-01,97.0
1001309,2024-01-01,108.0
1001309,2024-02-01,102.0
1020213,2023-12-01,194.0
1020213,2024-01-01,188.0
1020213,2024-02-01,197.0
1041614,2023-12-01,1.0
1041614,2024-01-01,0.0
1041614,2024-02-01,0.0
1041617,2023-12-01,121.0
1041617,2024-01-01,113.0
1041617,2024-02-01,102.0
1277112,2023-12-01,0.0
1277112,2024-01-01,0.0
1277112,2024-02-01,0.0
1277113,2023-12-01,0.0
1277113,2024-01-01,0.0
1277113,2024-02-01,0.0
1332481,2023-12-01,47.0
1332481,2024-01-01,26.0
1332481,2024-02-01,33.0
1043631,2023-12-01,13.0
1043631,2024-01-01,15.0
1043631,2024-02-01,13.0
1024865,2023-12-01,328.0
1024865,2024-01-01,354.0
1024865,2024-02-01,343.0
1027958,2023-12-01,10.0
1027958,2024-01-01,5.0
1027958,2024-02-01,5.0
1045474,2023-12-01,73.0
1045474,2024-01-01,77.0
1045474,2024-02-01,99.0
1032655,2023-12-01,4.0
1032655,2024-01-01,4.0
1032655,2024-02-01,4.0
1075242,2023-12-01,0.0
1075242,2024-01-01,0.0
1075242,2024-02-01,0.0
1274731,2023-12-01,4.0
1274731,2024-01-01,4.0
1274731,2024-02-01,4.0
1279364,2023-12-01,28.0
1279364,2024-01-01,28.0
1279364,2024-02-01,29.0
1279365,2023-12-01,195.0
1279365,2024-01-01,195.0
1279365,2024-02-01,196.0
1039340,2023-12-01,300.0
1039340,2024-01-01,284.0
1039340,2024-02-01,181.0
1027969,2023-12-01,177.0
1027969,2024-01-01,165.0
1027969,2024-02-01,134.0
1277117,2023-12-01,13.0
1277117,2024-01-01,12.0
1277117,2024-02-01,12.0
1020218,2023-12-01,52.0
1020218,2024-01-01,43.0
1020218,2024-02-01,51.0
1043637,2023-12-01,6.0
1043637,2024-01-01,6.0
1043637,2024-02-01,7.0
1001311,2023-12-01,58.0
1001311,2024-01-01,88.0
1001311,2024-02-01,79.0
1001313,2023-12-01,16.0
1001313,2024-01-01,15.0
1001313,2024-02-01,16.0
1332482,2023-12-01,5.0
1332482,2024-01-01,6.0
1332482,2024-02-01,5.0
1332483,2023-12-01,2.0
1332483,2024-01-01,2.0
1332483,2024-02-01,2.0
1332487,2023-12-01,18.0
1332487,2024-01-01,20.0
1332487,2024-02-01,17.0
1035020,2023-12-01,81.0
1035020,2024-01-01,78.0
1035020,2024-02-01,88.0
1035021,2023-12-01,25.0
1035021,2024-01-01,15.0
1035021,2024-02-01,18.0
1024866,2023-12-01,16.0
1024866,2024-01-01,18.0
1024866,2024-02-01,17.0
1024883,2023-12-01,43.0
1024883,2024-01-01,38.0
1024883,2024-02-01,45.0
1045475,2023-12-01,35.0
1045475,2024-01-01,37.0
1045475,2024-02-01,37.0
1045476,2023-12-01,18.0
1045476,2024-01-01,16.0
1045476,2024-02-01,15.0
1032656,2023-12-01,0.0
1032656,2024-01-01,0.0
1032656,2024-02-01,0.0
1032657,2023-12-01,9.0
1032657,2024-01-01,10.0
1032657,2024-02-01,11.0
1274733,2023-12-01,2.0
1274733,2024-01-01,2.0
1274733,2024-02-01,2.0
1027975,2023-12-01,5.0
1027975,2024-01-01,6.0
1027975,2024-02-01,6.0
1039341,2023-12-01,2.0
1039341,2024-01-01,2.0
1039341,2024-02-01,2.0
1039342,2023-12-01,2.0
1039342,2024-01-01,2.0
1039342,2024-02-01,2.0
1279366,2023-12-01,13.0
1279366,2024-01-01,13.0
1279366,2024-02-01,13.0
1279368,2023-12-01,8.0
1279368,2024-01-01,9.0
1279368,2024-02-01,9.0
1075246,2023-12-01,0.0
1075246,2024-01-01,0.0
1075246,2024-02-01,0.0
1075312,2023-12-01,0.0
1075312,2024-01-01,0.0
1075312,2024-02-01,0.0
1075321,2023-12-01,0.0
1075321,2024-01-01,0.0
1075321,2024-02-01,0.0
1332488,2023-12-01,8.0
1332488,2024-01-01,8.0
1332488,2024-02-01,7.0
1041620,2023-12-01,2.0
1041620,2024-01-01,2.0
1041620,2024-02-01,2.0
1037209,2023-12-01,0.0
1037209,2024-01-01,0.0
1037209,2024-02-01,0.0
1037210,2023-12-01,6.0
1037210,2024-01-01,5.0
1037210,2024-02-01,6.0
1043639,2023-12-01,11.0
1043639,2024-01-01,9.0
1043639,2024-02-01,9.0
1043640,2023-12-01,2.0
1043640,2024-01-01,2.0
1043640,2024-02-01,2.0
1043641,2023-12-01,3.0
1043641,2024-01-01,3.0
1043641,2024-02-01,3.0
1001316,2023-12-01,2.0
1001316,2024-01-01,2.0
1001316,2024-02-01,2.0
1274734,2023-12-01,7.0
1274734,2024-01-01,8.0
1274734,2024-02-01,6.0
1020220,2023-12-01,183.0
1020220,2024-01-01,165.0
1020220,2024-02-01,179.0
1039344,2023-12-01,50.0
1039344,2024-01-01,51.0
1039344,2024-02-01,51.0
1032658,2023-12-01,48.0
1032658,2024-01-01,47.0
1032658,2024-02-01,48.0
1032659,2023-12-01,56.0
1032659,2024-01-01,57.0
1032659,2024-02-01,57.0
1027977,2023-12-01,32.0
1027977,2024-01-01,32.0
1027977,2024-02-01,30.0
1035022,2023-12-01,46.0
1035022,2024-01-01,73.0
1035022,2024-02-01,66.0
1075322,2023-12-01,0.0
1075322,2024-01-01,0.0
1075322,2024-02-01,0.0
1075381,2023-12-01,0.0
1075381,2024-01-01,0.0
1075381,2024-02-01,0.0
1075382,2023-12-01,0.0
1075382,2024-01-01,0.0
1075382,2024-02-01,0.0
1037211,2023-12-01,66.0
1037211,2024-01-01,69.0
1037211,2024-02-01,65.0
1045477,2023-12-01,15.0
1045477,2024-01-01,14.0
1045477,2024-02-01,14.0
1279369,2023-12-01,0.0
1279369,2024-01-01,0.0
1279369,2024-02-01,0.0
1279370,2023-12-01,0.0
1279370,2024-01-01,0.0
1279370,2024-02-01,0.0
1024884,2023-12-01,53.0
1024884,2024-01-01,43.0
1024884,2024-02-01,45.0
1020229,2023-12-01,58.0
1020229,2024-01-01,58.0
1020229,2024-02-01,58.0
1001318,2023-12-01,715.0
1001318,2024-01-01,692.0
1001318,2024-02-01,625.0
1041624,2023-12-01,2.0
1041624,2024-01-01,3.0
1041624,2024-02-01,3.0
1027978,2023-12-01,0.0
1027978,2024-01-01,0.0
1027978,2024-02-01,0.0
1027982,2023-12-01,67.0
1027982,2024-01-01,52.0
1027982,2024-02-01,83.0
1043646,2023-12-01,11.0
1043646,2024-01-01,11.0
1043646,2024-02-01,11.0
1274735,2023-12-01,2.0
1274735,2024-01-01,2.0
1274735,2024-02-01,3.0
1274736,2023-12-01,6.0
1274736,2024-01-01,4.0
1274736,2024-02-01,5.0
1274737,2023-12-01,8.0
1274737,2024-01-01,3.0
1274737,2024-02-01,4.0
1039346,2023-12-01,0.0
1039346,2024-01-01,0.0
1039346,2024-02-01,0.0
1039347,2023-12-01,83.0
1039347,2024-01-01,99.0
1039347,2024-02-01,82.0
1037215,2023-12-01,100.0
1037215,2024-01-01,87.0
1037215,2024-02-01,87.0
1332493,2023-12-01,33.0
1332493,2024-01-01,32.0
1332493,2024-02-01,32.0
1332499,2023-12-01,37.0
1332499,2024-01-01,36.0
1332499,2024-02-01,33.0
1075385,2023-12-01,0.0
1075385,2024-01-01,0.0
1075385,2024-02-01,0.0
1075552,2023-12-01,0.0
1075552,2024-01-01,0.0
1075552,2024-02-01,0.0
1032664,2023-12-01,35.0
1032664,2024-01-01,36.0
1032664,2024-02-01,23.0
1035023,2023-12-01,82.0
1035023,2024-01-01,89.0
1035023,2024-02-01,98.0
1277123,2023-12-01,14.0
1277123,2024-01-01,14.0
1277123,2024-02-01,15.0
1277125,2023-12-01,6.0
1277125,2024-01-01,6.0
1277125,2024-02-01,6.0
1045485,2023-12-01,0.0
1045485,2024-01-01,0.0
1045485,2024-02-01,0.0
1001319,2023-12-01,404.0
1001319,2024-01-01,404.0
1001319,2024-02-01,365.0
1024890,2023-12-01,11.0
1024890,2024-01-01,10.0
1024890,2024-02-01,10.0
1279371,2023-12-01,0.0
1279371,2024-01-01,0.0
1279371,2024-02-01,0.0
1279372,2023-12-01,0.0
1279372,2024-01-01,0.0
1279372,2024-02-01,0.0
1279373,2023-12-01,0.0
1279373,2024-01-01,0.0
1279373,2024-02-01,0.0
1041631,2023-12-01,63.0
1041631,2024-01-01,44.0
1041631,2024-02-01,46.0
1274738,2023-12-01,135.0
1274738,2024-01-01,164.0
1274738,2024-02-01,141.0
1274739,2023-12-01,3.0
1274739,2024-01-01,3.0
1274739,2024-02-01,3.0
1039349,2023-12-01,196.0
1039349,2024-01-01,199.0
1039349,2024-02-01,202.0
1039350,2023-12-01,0.0
1039350,2024-01-01,0.0
1039350,2024-02-01,0.0
1027983,2023-12-01,203.0
1027983,2024-01-01,233.0
1027983,2024-02-01,245.0
1037221,2023-12-01,52.0
1037221,2024-01-01,50.0
1037221,2024-02-01,52.0
1020248,2023-12-01,81.0
1020248,2024-01-01,79.0
1020248,2024-02-01,73.0
1075652,2023-12-01,0.0
1075652,2024-01-01,0.0
1075652,2024-02-01,0.0
1075654,2023-12-01,0.0
1075654,2024-01-01,0.0
1075654,2024-02-01,0.0
1035024,2023-12-01,45.0
1035024,2024-01-01,48.0
1035024,2024-02-01,58.0
1001322,2023-12-01,36.0
1001322,2024-01-01,36.0
1001322,2024-02-01,39.0
1332500,2023-12-01,46.0
1332500,2024-01-01,52.0
1332500,2024-02-01,48.0
1277127,2023-12-01,152.0
1277127,2024-01-01,152.0
1277127,2024-02-01,152.0
1041637,2023-12-01,10.0
1041637,2024-01-01,10.0
1041637,2024-02-01,9.0
1020255,2023-12-01,2.0
1020255,2024-01-01,2.0
1020255,2024-02-01,2.0
1020258,2023-12-01,0.0
1020258,2024-01-01,0.0
1020258,2024-02-01,0.0
1279374,2023-12-01,0.0
1279374,2024-01-01,0.0
1279374,2024-02-01,0.0
1279375,2023-12-01,0.0
1279375,2024-01-01,0.0
1279375,2024-02-01,0.0
1279376,2023-12-01,0.0
1279376,2024-01-01,0.0
1279376,2024-02-01,0.0
1274740,2023-12-01,0.0
1274740,2024-01-01,0.0
1274740,2024-02-01,1.0
1027984,2023-12-01,37.0
1027984,2024-01-01,36.0
1027984,2024-02-01,33.0
1045487,2023-12-01,6.0
1045487,2024-01-01,6.0
1045487,2024-02-01,5.0
1024910,2023-12-01,0.0
1024910,2024-01-01,0.0
1024910,2024-02-01,0.0
1032666,2023-12-01,44.0
1032666,2024-01-01,44.0
1032666,2024-02-01,58.0
1032667,2023-12-01,70.0
1032667,2024-01-01,73.0
1032667,2024-02-01,83.0
1043647,2023-12-01,0.0
1043647,2024-01-01,0.0
1043647,2024-02-01,0.0
1043648,2023-12-01,43.0
1043648,2024-01-01,44.0
1043648,2024-02-01,44.0
1039352,2023-12-01,85.0
1039352,2024-01-01,88.0
1039352,2024-02-01,93.0
1037225,2023-12-01,1.0
1037225,2024-01-01,4.0
1037225,2024-02-01,17.0
1001330,2023-12-01,337.0
1001330,2024-01-01,356.0
1001330,2024-02-01,233.0
1075688,2023-12-01,0.0
1075688,2024-01-01,0.0
1075688,2024-02-01,0.0
1035026,2023-12-01,6.0
1035026,2024-01-01,6.0
1035026,2024-02-01,5.0
1277128,2023-12-01,175.0
1277128,2024-01-01,169.0
1277128,2024-02-01,178.0
1045490,2023-12-01,10.0
1045490,2024-01-01,9.0
1045490,2024-02-01,9.0
1279377,2023-12-01,0.0
1279377,2024-01-01,0.0
1279377,2024-02-01,0.0
1279378,2023-12-01,0.0
1279378,2024-01-01,0.0
1279378,2024-02-01,0.0
1020298,2023-12-01,4.0
1020298,2024-01-01,5.0
1020298,2024-02-01,5.0
1020302,2023-12-01,0.0
1020302,2024-01-01,0.0
1020302,2024-02-01,0.0
1041639,2023-12-01,0.0
1041639,2024-01-01,0.0
1041639,2024-02-01,0.0
1041645,2023-12-01,0.0
1041645,2024-01-01,0.0
1041645,2024-02-01,0.0
1041647,2023-12-01,13.0
1041647,2024-01-01,15.0
1041647,2024-02-01,11.0
1274741,2023-12-01,0.0
1274741,2024-01-01,0.0
1274741,2024-02-01,0.0
1332501,2023-12-01,17.0
1332501,2024-01-01,14.0
1332501,2024-02-01,15.0
1332502,2023-12-01,23.0
1332502,2024-01-01,23.0
1332502,2024-02-01,23.0
1024917,2023-12-01,0.0
1024917,2024-01-01,0.0
1024917,2024-02-01,0.0
1024929,2023-12-01,12.0
1024929,2024-01-01,11.0
1024929,2024-02-01,11.0
1027988,2023-12-01,1.0
1027988,2024-01-01,1.0
1027988,2024-02-01,2.0
1039353,2023-12-01,177.0
1039353,2024-01-01,177.0
1039353,2024-02-01,96.0
1043651,2023-12-01,70.0
1043651,2024-01-01,60.0
1043651,2024-02-01,56.0
1043652,2023-12-01,4.0
1043652,2024-01-01,4.0
1043652,2024-02-01,4.0
1037226,2023-12-01,18.0
1037226,2024-01-01,10.0
1037226,2024-02-01,12.0
1037227,2023-12-01,3.0
1037227,2024-01-01,3.0
1037227,2024-02-01,3.0
1032669,2023-12-01,269.0
1032669,2024-01-01,264.0
1032669,2024-02-01,256.0
1075691,2023-12-01,1.0
1075691,2024-01-01,1.0
1075691,2024-02-01,1.0
1075693,2023-12-01,0.0
1075693,2024-01-01,0.0
1075693,2024-02-01,0.0
1277129,2023-12-01,75.0
1277129,2024-01-01,76.0
1277129,2024-02-01,73.0
1045493,2023-12-01,82.0
1045493,2024-01-01,87.0
1045493,2024-02-01,88.0
1045494,2023-12-01,78.0
1045494,2024-01-01,76.0
1045494,2024-02-01,68.0
1035029,2023-12-01,31.0
1035029,2024-01-01,31.0
1035029,2024-02-01,32.0
1001331,2023-12-01,279.0
1001331,2024-01-01,290.0
1001331,2024-02-01,239.0
1041649,2023-12-01,0.0
1041649,2024-01-01,0.0
1041649,2024-02-01,0.0
1041655,2023-12-01,80.0
1041655,2024-01-01,77.0
1041655,2024-02-01,79.0
1279379,2023-12-01,0.0
1279379,2024-01-01,0.0
1279379,2024-02-01,0.0
1279380,2023-12-01,0.0
1279380,2024-01-01,0.0
1279380,2024-02-01,0.0
1279381,2023-12-01,0.0
1279381,2024-01-01,0.0
1279381,2024-02-01,0.0
1020316,2023-12-01,0.0
1020316,2024-01-01,0.0
1020316,2024-02-01,0.0
1020317,2023-12-01,460.0
1020317,2024-01-01,334.0
1020317,2024-02-01,307.0
1039357,2023-12-01,3.0
1039357,2024-01-01,5.0
1039357,2024-02-01,5.0
1039359,2023-12-01,0.0
1039359,2024-01-01,0.0
1039359,2024-02-01,0.0
1274749,2023-12-01,0.0
1274749,2024-01-01,0.0
1274749,2024-02-01,0.0
1332503,2023-12-01,10.0
1332503,2024-01-01,11.0
1332503,2024-02-01,10.0
1024931,2023-12-01,14.0
1024931,2024-01-01,1.0
1024931,2024-02-01,9.0
1043655,2023-12-01,0.0
1043655,2024-01-01,0.0
1043655,2024-02-01,0.0
1043659,2023-12-01,39.0
1043659,2024-01-01,39.0
1043659,2024-02-01,40.0
1037228,2023-12-01,4.0
1037228,2024-01-01,4.0
1037228,2024-02-01,4.0
1037230,2023-12-01,12.0
1037230,2024-01-01,13.0
1037230,2024-02-01,9.0
1027989,2023-12-01,93.0
1027989,2024-01-01,103.0
1027989,2024-02-01,102.0
1032670,2023-12-01,91.0
1032670,2024-01-01,89.0
1032670,2024-02-01,91.0
1035045,2023-12-01,18.0
1035045,2024-01-01,17.0
1035045,2024-02-01,21.0
1277130,2023-12-01,3.0
1277130,2024-01-01,3.0
1277130,2024-02-01,3.0
1001343,2023-12-01,0.0
1001343,2024-01-01,0.0
1001343,2024-02-01,0.0
1001353,2023-12-01,8.0
1001353,2024-01-01,8.0
1001353,2024-02-01,8.0
1041656,2023-12-01,186.0
1041656,2024-01-01,185.0
1041656,2024-02-01,187.0
1039361,2023-12-01,65.0
1039361,2024-01-01,53.0
1039361,2024-02-01,55.0
